"CLNR";"visit";"species"
152801;"A";"Parmeliopsis ambigua"
152801;"A";"Phlyctis argena"
152833;"A";"Caloplaca cerina aggr."
152833;"A";"Cladonia fimbriata"
152833;"A";"Frutidella furfuracea"
152833;"A";"Lecanora expersa"
152833;"A";"Lecanora gisleri"
152833;"A";"Lecanora salicicola"
152833;"A";"Lecanora saligna"
152833;"A";"Lecidella elaeochroma aggr."
152833;"A";"Nephroma parile"
152833;"A";"Parmeliopsis ambigua"
152833;"A";"Parmeliopsis hyperopta"
152833;"A";"Rinodina freyi"
152833;"A";"Vulpicida pinastri"
153356;"A";"Amandinea punctata"
153356;"A";"Candelaria concolor/pacifica"
153356;"A";"Candelariella reflexa"
153356;"A";"Candelariella xanthostigma"
153356;"A";"Hyperphyscia adglutinata"
153356;"A";"Lecanora chlarotera"
153356;"A";"Lecanora hagenii aggr."
153356;"A";"Lecanora leptyrodes"
153356;"A";"Lecanora subcarpinea"
153356;"A";"Lecidella elaeochroma aggr."
153356;"A";"Lecidella flavosorediata"
153356;"A";"Melanelixia glabratula aggr."
153356;"A";"Melanelixia subargentifera"
153356;"A";"Parmelia sulcata"
153356;"A";"Phaeophyscia endophoenicea"
153356;"A";"Phaeophyscia orbicularis"
153356;"A";"Physcia adscendens"
153356;"A";"Physcia aipolia"
153356;"A";"Physcia stellaris"
153356;"A";"Physconia distorta"
153356;"A";"Physconia grisea"
153356;"A";"Pleurosticta acetabulum"
153356;"A";"Polycauliona candelaria"
153356;"A";"Rinodina pyrina"
153356;"A";"Xanthomendoza fallax aggr."
153356;"A";"Xanthoria parietina"
153523;"A";"Amandinea punctata"
153523;"A";"Bryoria fuscescens"
153523;"A";"Buellia griseovirens"
153523;"A";"Caloplaca ferruginea/hungarica"
153523;"A";"Candelariella reflexa"
153523;"A";"Candelariella xanthostigma"
153523;"A";"Chaenotheca furfuracea"
153523;"A";"Evernia divaricata"
153523;"A";"Evernia prunastri"
153523;"A";"Flavopunctelia flaventior"
153523;"A";"Hypogymnia physodes"
153523;"A";"Hypogymnia tubulosa"
153523;"A";"Imshaugia aleurites"
153523;"A";"Lecanora chlarotera"
153523;"A";"Lecanora saligna"
153523;"A";"Lecanora symmicta aggr."
153523;"A";"Lecidea nylanderi"
153523;"A";"Lecidella albida"
153523;"A";"Lecidella elaeochroma aggr."
153523;"A";"Lepraria rigidula"
153523;"A";"Melanelixia glabratula aggr."
153523;"A";"Melanelixia subaurifera"
153523;"A";"Melanohalea exasperatula"
153523;"A";"Ochrolechia androgyna aggr."
153523;"A";"Ochrolechia arborea"
153523;"A";"Parmelia sulcata"
153523;"A";"Parmelina tiliacea"
153523;"A";"Parmeliopsis ambigua"
153523;"A";"Phlyctis argena"
153523;"A";"Physcia stellaris"
153523;"A";"Physcia tenella"
153523;"A";"Placynthiella icmalea"
153523;"A";"Polycauliona candelaria"
153523;"A";"Pseudevernia furfuracea"
153523;"A";"Rinodina capensis"
153523;"A";"Scoliciosporum umbrinum"
153523;"A";"Trapeliopsis flexuosa"
153523;"A";"Usnea hirta"
153523;"A";"Usnea substerilis"
153523;"A";"Vulpicida pinastri"
153571;"A";"Bryoria fuscescens"
153571;"A";"Buellia arborea"
153571;"A";"Buellia erubescens"
153571;"A";"Cladonia coniocraea aggr."
153571;"A";"Cladonia digitata"
153571;"A";"Cladonia fimbriata"
153571;"A";"Evernia prunastri"
153571;"A";"Hypocenomyce scalaris"
153571;"A";"Hypogymnia bitteri"
153571;"A";"Hypogymnia physodes"
153571;"A";"Imshaugia aleurites"
153571;"A";"Lecanora saligna"
153571;"A";"Lecanora subintricata"
153571;"A";"Lecanora varia"
153571;"A";"Lecidea nylanderi"
153571;"A";"Letharia vulpina"
153571;"A";"Melanohalea exasperatula"
153571;"A";"Micarea denigrata"
153571;"A";"Ochrolechia alboflavescens"
153571;"A";"Ochrolechia androgyna aggr."
153571;"A";"Parmelia saxatilis aggr."
153571;"A";"Parmelia sulcata"
153571;"A";"Parmeliopsis ambigua"
153571;"A";"Parmeliopsis hyperopta"
153571;"A";"Placynthiella icmalea"
153571;"A";"Pseudevernia furfuracea"
153571;"A";"Trapeliopsis flexuosa"
153571;"A";"Tuckermannopsis chlorophylla"
153571;"A";"Vulpicida pinastri"
153575;"A";"Buellia griseovirens"
153575;"A";"Cladonia digitata"
153575;"A";"Cladonia fimbriata"
153575;"A";"Frutidella furfuracea"
153575;"A";"Hypogymnia bitteri"
153575;"A";"Hypogymnia physodes"
153575;"A";"Lecanora cadubriae"
153575;"A";"Lecanora saligna"
153575;"A";"Lecanora subintricata"
153575;"A";"Lecanora varia"
153575;"A";"Lepraria elobata"
153575;"A";"Letharia vulpina"
153575;"A";"Micarea denigrata"
153575;"A";"Ochrolechia alboflavescens"
153575;"A";"Parmelia saxatilis aggr."
153575;"A";"Parmelia sulcata"
153575;"A";"Parmeliopsis ambigua"
153575;"A";"Parmeliopsis hyperopta"
153575;"A";"Placynthiella dasaea"
153575;"A";"Pseudevernia furfuracea"
153575;"A";"Pseudevernia furfuracea"
153575;"A";"Scoliciosporum chlorococcum"
153575;"A";"Trapeliopsis flexuosa"
153575;"A";"Tuckermannopsis chlorophylla"
153575;"A";"Vulpicida pinastri"
154059;"A";"Caloplaca cerina aggr."
154059;"A";"Candelariella xanthostigma"
154059;"A";"Lecidella elaeochroma aggr."
154079;"A";"Arthonia radiata"
154079;"A";"Chaenotheca furfuracea"
154079;"A";"Lecanora chlarotera"
154079;"A";"Lepraria rigidula"
154079;"A";"Phlyctis argena"
154079;"A";"Physcia tenella"
154119;"A";"Acolium inquinans"
154119;"A";"Arthonia mediella"
154119;"A";"Bryoria fuscescens"
154119;"A";"Buellia schaereri"
154119;"A";"Frutidella furfuracea"
154119;"A";"Hypogymnia farinacea"
154119;"A";"Hypogymnia physodes"
154119;"A";"Hypogymnia tubulosa"
154119;"A";"Lecanora anopta"
154119;"A";"Lecanora expersa"
154119;"A";"Lecanora pulicaris"
154119;"A";"Lecanora salicicola"
154119;"A";"Lecanora saligna"
154119;"A";"Lecanora subintricata"
154119;"A";"Lecanora varia"
154119;"A";"Letharia vulpina"
154119;"A";"Melanohalea exasperatula"
154119;"A";"Myochroidea porphyrospoda"
154119;"A";"Parmelia sulcata"
154119;"A";"Parmeliopsis ambigua"
154119;"A";"Parmeliopsis hyperopta"
154119;"A";"Polycauliona candelaria"
154119;"A";"Pseudevernia furfuracea"
154119;"A";"Usnea hirta"
154119;"A";"Vulpicida pinastri"
155464;"A";"Buellia disciformis"
155464;"A";"Buellia erubescens"
155464;"A";"Buellia griseovirens"
155464;"A";"Caloplaca holocarpa"
155464;"A";"Candelariella reflexa"
155464;"A";"Hypogymnia physodes"
155464;"A";"Hypotrachyna revoluta aggr."
155464;"A";"Lecanora chlarotera"
155464;"A";"Lecanora chlarotera"
155464;"A";"Lecanora pulicaris"
155464;"A";"Lecanora saligna"
155464;"A";"Lecanora symmicta aggr."
155464;"A";"Lecidella subviridis"
155464;"A";"Lepraria rigidula"
155464;"A";"Melanelixia glabratula aggr."
155464;"A";"Melanelixia subaurifera"
155464;"A";"Melanohalea exasperatula"
155464;"A";"Micarea peliocarpa"
155464;"A";"Ochrolechia arborea"
155464;"A";"Parmelia saxatilis aggr."
155464;"A";"Parmelia submontana"
155464;"A";"Parmelia sulcata"
155464;"A";"Parmelina pastillifera"
155464;"A";"Parmelina quercina aggr."
155464;"A";"Parmelina tiliacea"
155464;"A";"Parmeliopsis ambigua"
155464;"A";"Phaeophyscia endophoenicea"
155464;"A";"Placynthiella dasaea"
155464;"A";"Placynthiella icmalea"
155464;"A";"Polycauliona candelaria"
155464;"A";"Pseudevernia furfuracea"
155464;"A";"Rinodina sophodes"
155464;"A";"Scoliciosporum sarothamni"
155464;"A";"Trapeliopsis flexuosa"
155486;"A";"Buellia griseovirens"
155486;"A";"Lecanora hagenii aggr."
155486;"A";"Lecanora pulicaris"
155486;"A";"Micarea denigrata"
155486;"A";"Placynthiella dasaea"
155486;"A";"Scoliciosporum chlorococcum"
155486;"A";"Scoliciosporum umbrinum"
155486;"A";"Trapeliopsis flexuosa"
155813;"A";"Anaptychia ciliaris"
155813;"A";"Arthonia radiata"
155813;"A";"Bacidia rubella"
155813;"A";"Bryoria capillaris"
155813;"A";"Bryoria implexa"
155813;"A";"Caloplaca cerina aggr."
155813;"A";"Caloplaca cerinelloides"
155813;"A";"Caloplaca holocarpa"
155813;"A";"Candelariella reflexa"
155813;"A";"Candelariella xanthostigma"
155813;"A";"Evernia prunastri"
155813;"A";"Hypogymnia physodes"
155813;"A";"Lecania naegelii"
155813;"A";"Lecanora allophana"
155813;"A";"Lecanora carpinea"
155813;"A";"Lecanora chlarotera"
155813;"A";"Lecanora circumborealis"
155813;"A";"Lecanora saligna"
155813;"A";"Lecanora subintricata"
155813;"A";"Lecidella elaeochroma aggr."
155813;"A";"Lecidella flavosorediata"
155813;"A";"Lepraria rigidula"
155813;"A";"Melanelixia glabra"
155813;"A";"Melanelixia glabratula aggr."
155813;"A";"Melanelixia subargentifera"
155813;"A";"Melanelixia subaurifera"
155813;"A";"Myriolecis sambuci"
155813;"A";"Opegrapha vulgata aggr."
155813;"A";"Parmelia sulcata"
155813;"A";"Parmelina quercina aggr."
155813;"A";"Parmelina tiliacea"
155813;"A";"Phaeophyscia endophoenicea"
155813;"A";"Physcia adscendens"
155813;"A";"Physcia aipolia"
155813;"A";"Physcia tenella"
155813;"A";"Physconia distorta"
155813;"A";"Physconia perisidiosa"
155813;"A";"Pseudevernia furfuracea"
155813;"A";"Ramalina europaea/pollinaria"
155813;"A";"Ramalina fraxinea"
155813;"A";"Rinodina pyrina"
155813;"A";"Scoliciosporum chlorococcum"
155813;"A";"Scoliciosporum umbrinum"
155813;"A";"Trapeliopsis flexuosa"
155813;"A";"Xanthoria parietina"
155925;"A";"Amandinea punctata"
155925;"A";"Arthonia mediella"
155925;"A";"Biatora chrysantha"
155925;"A";"Biatora efflorescens"
155925;"A";"Bryoria capillaris"
155925;"A";"Bryoria implexa"
155925;"A";"Buellia griseovirens"
155925;"A";"Buellia schaereri"
155925;"A";"Calicium trabinellum"
155925;"A";"Chaenotheca furfuracea"
155925;"A";"Cladonia cenotea"
155925;"A";"Cladonia coniocraea aggr."
155925;"A";"Cladonia digitata"
155925;"A";"Cladonia fimbriata"
155925;"A";"Evernia divaricata"
155925;"A";"Hypocenomyce scalaris"
155925;"A";"Hypogymnia farinacea"
155925;"A";"Hypogymnia physodes"
155925;"A";"Hypogymnia tubulosa"
155925;"A";"Imshaugia aleurites"
155925;"A";"Lecania cyrtella"
155925;"A";"Lecanora argentata"
155925;"A";"Lecanora circumborealis"
155925;"A";"Lecanora saligna"
155925;"A";"Lecanora subintricata"
155925;"A";"Lecidea nylanderi"
155925;"A";"Lepraria rigidula"
155925;"A";"Lepraria vouauxii"
155925;"A";"Letharia vulpina"
155925;"A";"Loxospora elatina"
155925;"A";"Melanohalea exasperatula"
155925;"A";"Mycoblastus alpinus"
155925;"A";"Ochrolechia alboflavescens"
155925;"A";"Parmelia saxatilis aggr."
155925;"A";"Parmelia sulcata"
155925;"A";"Parmeliopsis ambigua"
155925;"A";"Parmeliopsis hyperopta"
155925;"A";"Pertusaria coronata"
155925;"A";"Physcia adscendens"
155925;"A";"Placynthiella dasaea"
155925;"A";"Platismatia glauca"
155925;"A";"Polycauliona candelaria"
155925;"A";"Pseudevernia furfuracea"
155925;"A";"Rinodina capensis"
155925;"A";"Scoliciosporum sarothamni"
155925;"A";"Strangospora moriformis"
155925;"A";"Tuckermannopsis chlorophylla"
155925;"A";"Usnea barbata"
155925;"A";"Usnea cavernosa"
155925;"A";"Usnea diplotypus"
155925;"A";"Usnea hirta"
155925;"A";"Usnea perplexans"
155925;"A";"Usnea subfloridana"
155925;"A";"Usnea substerilis"
155925;"A";"Vulpicida pinastri"
156324;"A";"Arthonia radiata"
156324;"A";"Bryoria fuscescens"
156324;"A";"Chaenotheca furfuracea"
156324;"A";"Cladonia coniocraea aggr."
156324;"A";"Cladonia digitata"
156324;"A";"Cladonia fimbriata"
156324;"A";"Coenogonium pineti"
156324;"A";"Evernia divaricata"
156324;"A";"Evernia prunastri"
156324;"A";"Hypocenomyce scalaris"
156324;"A";"Hypogymnia farinacea"
156324;"A";"Hypogymnia physodes"
156324;"A";"Lecanora chlarotera"
156324;"A";"Lecanora intumescens"
156324;"A";"Lecanora pulicaris"
156324;"A";"Lecidella elaeochroma aggr."
156324;"A";"Lepra amara"
156324;"A";"Lepraria elobata"
156324;"A";"Lepraria jackii"
156324;"A";"Lepraria rigidula"
156324;"A";"Melanelixia glabratula aggr."
156324;"A";"Micarea prasina aggr."
156324;"A";"Ochrolechia alboflavescens"
156324;"A";"Opegrapha vulgata aggr."
156324;"A";"Parmeliopsis ambigua"
156324;"A";"Phlyctis argena"
156324;"A";"Platismatia glauca"
156324;"A";"Pseudevernia furfuracea"
156324;"A";"Pseudosagedia aenea"
156324;"A";"Usnea barbata"
156324;"A";"Usnea dasopoga"
156324;"A";"Usnea hirta"
156324;"A";"Usnea subfloridana"
156324;"A";"Vulpicida pinastri"
156514;"A";"Buellia griseovirens"
156514;"A";"Candelariella reflexa"
156514;"A";"Coenogonium pineti"
156514;"A";"Flavoparmelia caperata"
156514;"A";"Graphis scripta"
156514;"A";"Hypocenomyce scalaris"
156514;"A";"Lecanora strobilina aggr."
156514;"A";"Lepraria elobata"
156514;"A";"Lepraria finkii"
156514;"A";"Lepraria rigidula"
156514;"A";"Melanelixia glabratula aggr."
156514;"A";"Micarea prasina aggr."
156514;"A";"Normandina pulchella"
156514;"A";"Parmelia sulcata"
156514;"A";"Placynthiella icmalea"
156514;"A";"Trapeliopsis flexuosa"
156856;"A";"Caloplaca cerina aggr."
156856;"A";"Caloplaca chlorina"
156856;"A";"Candelariella vitellina"
156856;"A";"Lecania cyrtella"
156856;"A";"Lecanora saligna"
156856;"A";"Lecidella elaeochroma aggr."
157347;"A";"aff. Lecania cyrtellina"
157347;"A";"Biatora flavopunctata"
157347;"A";"Caloplaca sorocarpa"
157347;"A";"Lecanora subintricata"
157347;"A";"Myochroidea porphyrospoda"
157383;"A";"Amandinea punctata"
157383;"A";"Bryoria fuscescens"
157383;"A";"Calicium trabinellum"
157383;"A";"Cladonia coniocraea aggr."
157383;"A";"Cladonia digitata"
157383;"A";"Frutidella furfuracea"
157383;"A";"Hypocenomyce scalaris"
157383;"A";"Hypogymnia physodes"
157383;"A";"Lecanora subintricata"
157383;"A";"Letharia vulpina"
157383;"A";"Micarea prasina aggr."
157383;"A";"Parmeliopsis ambigua"
157383;"A";"Parmeliopsis hyperopta"
157383;"A";"Pseudevernia furfuracea"
157383;"A";"Usnea substerilis"
157383;"A";"Vulpicida pinastri"
157383;"A";"Xylographa parallela"
157823;"A";"Caloplaca cerina aggr."
157823;"A";"Caloplaca herbidella aggr."
157823;"A";"Candelariella xanthostigma"
157823;"A";"Cladonia fimbriata"
157823;"A";"Lecidella elaeochroma aggr."
157957;"A";"Agonimia allobata/repleta"
157957;"A";"Buellia griseovirens"
157957;"A";"Coenogonium pineti"
157957;"A";"Graphis scripta"
157957;"A";"Lecanora carpinea"
157957;"A";"Lecanora pulicaris"
157957;"A";"Lepraria elobata"
157957;"A";"Lepraria finkii"
157957;"A";"Melanelixia glabratula aggr."
157957;"A";"Micarea peliocarpa"
157957;"A";"Parmelina tiliacea"
157957;"A";"Phlyctis argena"
157957;"A";"Pseudosagedia aenea"
158203;"A";"Alyxoria varia aggr."
158203;"A";"Arthonia atra"
158203;"A";"Arthonia radiata"
158203;"A";"Bacidia rubella"
158203;"A";"Caloplaca obscurella"
158203;"A";"Candelariella reflexa"
158203;"A";"Collema flaccidum"
158203;"A";"Graphis scripta"
158203;"A";"Gyalecta fagicola"
158203;"A";"Gyalecta truncigena aggr."
158203;"A";"Hyperphyscia adglutinata"
158203;"A";"Lecania naegelii"
158203;"A";"Lecanora allophana"
158203;"A";"Lecanora chlarotera"
158203;"A";"Lecidella elaeochroma aggr."
158203;"A";"Lepraria finkii"
158203;"A";"Lepraria rigidula"
158203;"A";"Melanelixia glabratula aggr."
158203;"A";"Phaeophyscia endophoenicea"
158203;"A";"Phlyctis argena"
158203;"A";"Physcia tenella"
158203;"A";"Pseudosagedia aenea"
158203;"A";"Pseudoschismatomma rufescens"
158203;"A";"Xanthoria parietina"
158203;"K";"Alyxoria varia aggr."
158203;"K";"Anisomeridium polypori"
158203;"K";"Arthonia atra"
158203;"K";"Arthonia radiata"
158203;"K";"Bacidia rubella"
158203;"K";"Bacidia subincompta aggr."
158203;"K";"Candelariella reflexa"
158203;"K";"Collema flaccidum"
158203;"K";"Eopyrenula leucoplaca"
158203;"K";"Graphis scripta"
158203;"K";"Gyalecta truncigena aggr."
158203;"K";"Hyperphyscia adglutinata"
158203;"K";"Lecania naegelii"
158203;"K";"Lecanora allophana"
158203;"K";"Lecanora chlarotera"
158203;"K";"Lecanora pulicaris"
158203;"K";"Lecanora strobilina aggr."
158203;"K";"Lecidella elaeochroma aggr."
158203;"K";"Lecidella flavosorediata"
158203;"K";"Lepraria eburnea"
158203;"K";"Lepraria finkii"
158203;"K";"Lepraria rigidula"
158203;"K";"Melanelixia glabratula aggr."
158203;"K";"Ochrolechia turneri"
158203;"K";"Phaeophyscia endophoenicea"
158203;"K";"Phlyctis argena"
158203;"K";"Physcia tenella"
158203;"K";"Pseudosagedia aenea"
158203;"K";"Pseudoschismatomma rufescens"
158203;"K";"Xanthoria parietina"
159608;"A";"Bacidia rubella"
159608;"A";"Candelariella reflexa"
159608;"A";"Chrysothrix candelaris"
159608;"A";"Cladonia coniocraea aggr."
159608;"A";"Cladonia digitata"
159608;"A";"Coenogonium pineti"
159608;"A";"Graphis scripta"
159608;"A";"Lecanora strobilina aggr."
159608;"A";"Lecidella albida"
159608;"A";"Lepra albescens"
159608;"A";"Lepraria finkii"
159608;"A";"Lepraria vouauxii"
159608;"A";"Melanelixia glabratula aggr."
159608;"A";"Micarea prasina aggr."
159608;"A";"Normandina pulchella"
159608;"A";"Punctelia subrudecta aggr."
159889;"A";"Arthonia mediella"
159889;"A";"Bryoria capillaris"
159889;"A";"Bryoria implexa"
159889;"A";"Buellia schaereri"
159889;"A";"Caloplaca holocarpa"
159889;"A";"Evernia divaricata"
159889;"A";"Hypogymnia physodes"
159889;"A";"Lecanora carpinea"
159889;"A";"Lecanora chlarotera"
159889;"A";"Lecanora strobilina aggr."
159889;"A";"Lecanora subintricata"
159889;"A";"Lepraria finkii"
159889;"A";"Melanelixia glabratula aggr."
159889;"A";"Melanohalea exasperatula"
159889;"A";"Ochrolechia alboflavescens"
159889;"A";"Parmelia sulcata"
159889;"A";"Parmeliopsis ambigua"
159889;"A";"Phlyctis argena"
159889;"A";"Pseudevernia furfuracea"
159889;"A";"Rinodina capensis"
159889;"A";"Scoliciosporum umbrinum"
159889;"A";"Tuckermannopsis chlorophylla"
159889;"A";"Usnea barbata"
159889;"A";"Usnea perplexans"
159889;"A";"Vulpicida pinastri"
160006;"A";"Lecanora carpinea"
160006;"A";"Lepraria elobata"
160006;"A";"Lepraria rigidula"
160006;"A";"Rinodina sophodes"
160006;"A";"Scoliciosporum sarothamni"
160030;"A";"Coenogonium pineti"
160030;"A";"Graphis scripta"
160030;"A";"Lepraria eburnea"
160030;"A";"Lepraria elobata"
160030;"A";"Lepraria rigidula"
160030;"A";"Pseudosagedia aenea"
161130;"A";"Amandinea punctata"
161130;"A";"Bryoria fuscescens"
161130;"A";"Buellia disciformis"
161130;"A";"Calicium viride"
161130;"A";"Candelariella vitellina"
161130;"A";"Cladonia cenotea"
161130;"A";"Cladonia digitata"
161130;"A";"Evernia divaricata"
161130;"A";"Frutidella furfuracea"
161130;"A";"Hypocenomyce scalaris"
161130;"A";"Hypogymnia farinacea"
161130;"A";"Imshaugia aleurites"
161130;"A";"Lecanora cadubriae"
161130;"A";"Lecanora expersa"
161130;"A";"Lecanora saligna"
161130;"A";"Lecanora varia"
161130;"A";"Lecidella elaeochroma aggr."
161130;"A";"Lepraria elobata"
161130;"A";"Lepraria rigidula"
161130;"A";"Letharia vulpina"
161130;"A";"Melanohalea exasperatula"
161130;"A";"Myochroidea porphyrospoda"
161130;"A";"Ochrolechia alboflavescens"
161130;"A";"Ochrolechia androgyna aggr."
161130;"A";"Ochrolechia arborea"
161130;"A";"Parmeliopsis ambigua"
161130;"A";"Parmeliopsis hyperopta"
161130;"A";"Pseudevernia furfuracea"
161130;"A";"Pycnora sorophora"
161130;"A";"Tuckermannopsis chlorophylla"
161130;"A";"Usnea barbata"
161130;"A";"Usnea hirta"
161130;"A";"Usnea perplexans"
161130;"A";"Usnea substerilis"
161130;"A";"Vulpicida pinastri"
162197;"A";"Biatora chrysantha"
162197;"A";"Biatora fallax"
162197;"A";"Bryoria capillaris"
162197;"A";"Bryoria implexa"
162197;"A";"Buellia griseovirens"
162197;"A";"Buellia schaereri"
162197;"A";"Chaenotheca chrysocephala"
162197;"A";"Chaenotheca furfuracea"
162197;"A";"Chaenotheca trichialis"
162197;"A";"Chrysothrix candelaris"
162197;"A";"Cladonia digitata"
162197;"A";"Cladonia fimbriata"
162197;"A";"Coenogonium pineti"
162197;"A";"Evernia divaricata"
162197;"A";"Hypogymnia bitteri"
162197;"A";"Hypogymnia physodes"
162197;"A";"Hypogymnia tubulosa"
162197;"A";"Imshaugia aleurites"
162197;"A";"Japewia subaurifera"
162197;"A";"Japewia tornoensis"
162197;"A";"Lecanora chlarotera"
162197;"A";"Lecanora subintricata"
162197;"A";"Lecidea leprarioides"
162197;"A";"Lecidea nylanderi"
162197;"A";"Lepraria elobata"
162197;"A";"Lepraria rigidula"
162197;"A";"Melanelixia glabratula aggr."
162197;"A";"Micarea prasina aggr."
162197;"A";"Ochrolechia alboflavescens"
162197;"A";"Ochrolechia androgyna aggr."
162197;"A";"Parmelia saxatilis aggr."
162197;"A";"Parmelia sulcata"
162197;"A";"Parmeliopsis ambigua"
162197;"A";"Parmeliopsis hyperopta"
162197;"A";"Phlyctis argena"
162197;"A";"Placynthiella dasaea"
162197;"A";"Platismatia glauca"
162197;"A";"Pseudevernia furfuracea"
162197;"A";"Ramalina obtusata aggr."
162197;"A";"Schismatomma pericleum"
162197;"A";"Tuckermannopsis chlorophylla"
162197;"A";"Usnea barbata"
162197;"A";"Usnea cavernosa"
162197;"A";"Usnea perplexans"
162197;"A";"Vulpicida pinastri"
162665;"A";"Arthonia radiata"
162665;"A";"Bacidina arnoldiana aggr."
162665;"A";"Buellia griseovirens"
162665;"A";"Caloplaca ferruginea/hungarica"
162665;"A";"Caloplaca sp.1"
162665;"A";"Candelariella reflexa"
162665;"A";"Catillaria nigroclavata"
162665;"A";"Cetrelia olivetorum aggr."
162665;"A";"Coenogonium pineti"
